city_id,city_name,country,latitude,longitude,weather_date,temp,humidity,cloudiness,wind_speed
,,,,,,,,,
964406.0,Port Shepstone,ZA,-30.74,30.45,11/09/20,66.09,86.0,100.0,18.75
1282256.0,Hithadhoo,MV,-0.6,73.08,11/09/20,83.41,74.0,100.0,11.79
2155415.0,New Norfolk,AU,-42.78,147.06,11/09/20,52.5,68.0,100.0,3.27
1707316.0,Lapi,PH,17.72,121.9,11/09/20,74.34,87.0,90.0,1.95
1630789.0,Pontianak,ID,-0.03,109.33,11/09/20,74.28,96.0,95.0,1.86
,,,,,,,,,
3909234.0,Oruro,BO,-17.98,-67.15,11/09/20,64.85,27.0,94.0,10.45
2447513.0,Arlit,NE,18.74,7.39,11/09/20,75.97,20.0,0.0,17.63
1490085.0,Tarko-Sale,RU,64.92,77.78,11/09/20,12.42,96.0,98.0,4.68
2246901.0,Oussouye,SN,12.48,-16.55,11/09/20,85.08,79.0,0.0,4.7
6255012.0,Flinders,AU,-34.58,150.86,11/09/20,54.52,85.0,0.0,1.01
2630299.0,Hofn,IS,64.25,-15.21,11/09/20,48.2,100.0,90.0,12.75
6145668.0,Shediac,CA,46.22,-64.54,11/09/20,60.42,63.0,20.0,12.75
5850554.0,Makakilo City,US,21.35,-158.09,11/09/20,80.22,65.0,40.0,5.82
241131.0,Victoria,SC,-4.62,55.45,11/09/20,80.6,83.0,40.0,8.05
2122104.0,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,11/09/20,21.2,67.0,100.0,8.95
1816751.0,Beidao,CN,34.57,105.89,11/09/20,51.04,76.0,64.0,1.86
,,,,,,,,,
3939761.0,Hualmay,PE,-11.1,-77.61,11/09/20,68.59,66.0,89.0,10.25
602913.0,Skellefteå,SE,64.75,20.95,11/09/20,32.68,74.0,5.0,5.82
2091996.0,Madang,PG,-5.22,145.8,11/09/20,75.79,89.0,42.0,4.94
2191562.0,Dunedin,NZ,-45.87,170.5,11/09/20,52.65,69.0,6.0,5.19
2110560.0,Yamada,JP,39.47,141.95,11/09/20,35.8,80.0,2.0,5.97
3374083.0,Bathsheba,BB,13.22,-59.52,11/09/20,75.2,83.0,40.0,20.8
4026082.0,Lázaro Cárdenas,MX,17.96,-102.2,11/09/20,83.14,70.0,6.0,7.7
986717.0,Kruisfontein,ZA,-34.0,24.73,11/09/20,54.0,82.0,0.0,7.16
4405434.0,Republic,US,37.12,-93.48,11/09/20,72.36,68.0,75.0,14.99
3424607.0,Tasiilaq,GL,65.61,-37.64,11/09/20,31.37,97.0,100.0,37.4
3580279.0,Gouyave,GD,12.16,-61.73,11/09/20,84.2,79.0,40.0,26.4
1628884.0,Sampit,ID,-2.53,112.95,11/09/20,72.84,95.0,9.0,0.11
4031742.0,Egvekinot,RU,66.32,-179.17,11/09/20,22.3,97.0,100.0,17.9
6620339.0,Karratha,AU,-20.74,116.85,11/09/20,65.71,68.0,0.0,10.0
1106677.0,Bambous Virieux,MU,-20.34,57.76,11/09/20,73.22,73.0,40.0,10.29
3165828.0,Tempio Pausania,IT,40.9,9.1,11/09/20,57.2,93.0,100.0,1.12
2178753.0,Kirakira,SB,-10.45,161.92,11/09/20,82.11,81.0,44.0,5.93
2304548.0,Anloga,GH,5.79,0.9,11/09/20,82.4,78.0,20.0,8.05
3985168.0,San Patricio,MX,19.22,-104.7,11/09/20,84.2,74.0,20.0,11.41
545728.0,Komsomol'skiy,RU,43.98,46.7,11/09/20,47.34,81.0,0.0,5.26
,,,,,,,,,
1215502.0,Banda Aceh,ID,5.56,95.32,11/09/20,78.46,80.0,61.0,3.98
3664980.0,Boa Vista,BR,2.82,-60.67,11/09/20,93.2,46.0,75.0,6.93
5282297.0,Bethel,US,41.37,-73.41,11/09/20,73.8,27.0,1.0,6.93
1265830.0,Rairangpur,IN,22.27,86.18,11/09/20,61.84,63.0,0.0,2.15
2015306.0,Tiksi,RU,71.69,128.87,11/09/20,-9.33,86.0,0.0,5.44
1263780.0,Manjeshwar,IN,12.72,74.89,11/09/20,78.8,88.0,20.0,3.36
2119283.0,Zyryanka,RU,65.75,150.85,11/09/20,-9.35,90.0,100.0,6.31
6104841.0,Pincher Creek,CA,49.48,-113.95,11/09/20,25.79,68.0,8.0,33.33
2015852.0,Svetlaya,RU,46.54,138.33,11/09/20,18.72,82.0,2.0,9.91
3670745.0,Riohacha,CO,11.54,-72.91,11/09/20,83.34,74.0,12.0,9.84
3397763.0,Jacareacanga,BR,-6.22,-57.75,11/09/20,86.0,79.0,20.0,4.7
1510842.0,Barsovo,RU,61.17,73.17,11/09/20,28.4,100.0,90.0,6.71
5859699.0,College,US,64.86,-147.8,11/09/20,22.98,79.0,90.0,10.29
545782.0,Kommunarka,RU,55.57,37.49,11/09/20,34.16,86.0,90.0,13.42
4031574.0,Provideniya,RU,64.38,-173.3,11/09/20,33.8,100.0,90.0,17.9
1160571.0,Khāsh,IR,28.22,61.22,11/09/20,47.68,52.0,0.0,2.04
,,,,,,,,,
2121025.0,Srednekolymsk,RU,67.45,153.68,11/09/20,-8.63,91.0,100.0,6.51
2377450.0,Nouakchott,MR,18.09,-15.98,11/09/20,86.0,37.0,0.0,10.29
5847411.0,Kahului,US,20.89,-156.47,11/09/20,78.85,54.0,40.0,3.36
1958659.0,Malim,PH,7.45,123.43,11/09/20,79.48,81.0,61.0,1.48
1855342.0,Nishihara,JP,26.18,127.76,11/09/20,67.98,55.0,75.0,6.93
2446796.0,Bilma,NE,18.69,12.92,11/09/20,71.78,29.0,0.0,8.48
3831208.0,Qaanaaq,GL,77.48,-69.36,11/09/20,-6.52,69.0,0.0,7.0
1259385.0,Port Blair,IN,11.67,92.75,11/09/20,80.65,83.0,34.0,13.15
2152667.0,Portland,AU,-38.33,141.6,11/09/20,68.95,42.0,0.0,14.14
3416888.0,Grindavik,IS,63.84,-22.43,11/09/20,46.4,93.0,90.0,23.04
,,,,,,,,,
2057087.0,Kupang,ID,-10.17,123.58,11/09/20,79.97,77.0,100.0,6.67
,,,,,,,,,
3671437.0,Caucayá,CO,-0.19,-74.78,11/09/20,91.49,47.0,34.0,6.62
1268814.0,Joshīmath,IN,30.57,79.57,11/09/20,48.2,47.0,13.0,3.18
,,,,,,,,,
,,,,,,,,,
1486321.0,Yar-Sale,RU,66.83,70.83,11/09/20,5.74,94.0,100.0,7.07
3458498.0,Linhares,BR,-19.39,-40.07,11/09/20,79.54,74.0,13.0,9.04
3870282.0,Talcahuano,CL,-36.72,-73.12,11/09/20,66.2,63.0,0.0,16.11
,,,,,,,,,
6779095.0,Nara,ML,15.17,-7.29,11/09/20,83.5,14.0,0.0,9.01
2016412.0,Smidovich,RU,48.6,133.82,11/09/20,15.28,81.0,0.0,6.6
2122090.0,Pevek,RU,69.7,170.31,11/09/20,17.8,93.0,96.0,7.27
2208248.0,Kaitangata,NZ,-46.28,169.85,11/09/20,51.01,71.0,6.0,1.01
2015217.0,Tokur,RU,53.13,132.9,11/09/20,-1.73,93.0,86.0,1.74
